path,category,git_state,likely_role,risk_level,recommended_action,rationale
audit/uiux-2026-03-23/screens/desktop-1024x768-13-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1024x768-13-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1024x768-14-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1024x768-14-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1024x768-15-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-01-initial.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-02-age-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-03-shift-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-04-cta.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-05-form-open.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-06-form-empty-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-06-form-submitted-attempt.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-07-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-07-form-filled-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-08-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-08-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-09-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-09-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-10-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-10-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-11-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-11-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-12-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-12-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-13-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-13-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-14-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-14-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1280x800-15-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-01-initial.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-02-age-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-03-shift-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-04-cta.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-05-form-open.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-06-form-empty-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-06-form-submitted-attempt.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-07-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-07-form-filled-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-08-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-08-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-09-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-09-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-10-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-10-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-11-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-11-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-12-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-12-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-13-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-13-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-14-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-14-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/desktop-1440x900-15-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-01-initial.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-02-age-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-03-shift-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-04-cta.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-05-form-open.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-06-form-empty-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-06-form-submitted-attempt.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-07-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-07-form-filled-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-08-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-08-compact.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-08-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-09-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-09-photos.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-09-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-10-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-10-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-11-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-11-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-12-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-12-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-13-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-13-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-14-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-14-contacts.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-14-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-360x800-15-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-01-initial.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-02-age-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-03-shift-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-04-cta.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-05-form-open.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-06-form-empty-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-06-form-submitted-attempt.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-07-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-07-form-filled-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-08-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-08-compact.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-08-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-09-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-09-photos.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-09-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-10-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-10-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-11-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-11-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-12-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-12-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-13-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-13-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-14-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-14-contacts.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-14-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-390x844-15-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-01-initial.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-02-age-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-03-shift-selected.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-04-cta.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-05-form-open.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-06-form-empty-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-06-form-submitted-attempt.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-07-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-07-form-filled-submit.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-08-compact-mode.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-08-compact.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-08-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-09-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-09-photos.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-09-switch-view-back.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-10-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-10-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-11-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-11-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-12-compact-trust-panel.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-12-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-13-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-13-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-14-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-14-contacts.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-14-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens/mobile-430x932-15-contacts-map.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-01-initial.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-02-age.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-03-shift.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-04-cta-offer.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-05-form.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-06-compact.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-07-photos.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-08-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-09-videos.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-10-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-11-compact-trust.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-12-reviews.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-13-faq.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1024x768-14-contacts.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-01-initial.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-02-age.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-03-shift.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-04-cta-offer.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-05-form.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-06-compact.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-07-photos.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-08-photo-lightbox.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-09-videos.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-10-video-modal.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/uiux-2026-03-23/screens_viewport/desktop-1280x800-11-compact-trust.png,audit-artifact-binary,untracked,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
